Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3677,Emma,Jones,student2677@university.com,Male,22,CS,89.79,83.84,74.52024053871057,50.6,54.1,70.6,87.91,72.0855350855431,C,17.3,Yes,Yes,Master's,Low,5,7.4
S3678,Omar,Smith,student2678@university.com,Male,21,Business,71.52,45.66,66.72090757106395,97.77,50.9,19.8,59.58,67.9859277814698,D,22.3,No,Yes,Master's,Medium,9,8.6
S3679,Omar,Davis,student2679@university.com,Female,23,Business,72.69,71.72,77.33154370957806,74.89,66.39,71.6,73.14,73.19004251273364,C,21.9,No,No,Bachelor's,Low,1,8.9
S3680,Ali,Johnson,student2680@university.com,Female,19,Mathematics,93.97,57.48,69.33731632458893,91.81,57.51,70.9,56.04,67.24291685934381,D,24.2,Yes,Yes,,Low,4,7.6
S3681,Omar,Smith,student2681@university.com,Male,20,Engineering,94.8,98.36,80.12120179990254,77.42,95.31,99.8,78.34,80.620270464575,B,22.9,Yes,No,Master's,Medium,10,8.7
S3682,Maria,Brown,student2682@university.com,Male,21,Mathematics,61.93,77.43,64.97751792510832,55.09,58.79,39.2,50.9,64.12441837893483,D,20.3,No,Yes,,High,7,7.4
S3683,Ali,Davis,student2683@university.com,Male,19,Engineering,59.96,84.0,77.80811265763064,80.78,69.71,86.5,75.25,70.98418236857236,C,24.9,Yes,No,PhD,Low,5,8.8
S3684,Emma,Davis,student2684@university.com,Male,21,Engineering,74.81,96.02,71.02360115708935,99.87,85.6,44.6,57.06,70.6104933095403,C,23.5,No,No,Master's,Medium,4,8.5
S3685,Ahmed,Davis,student2685@university.com,Female,22,Engineering,95.01,60.81,76.89832768772492,51.74,90.77,89.80000000000001,69.16,73.38834242131217,C,23.9,No,Yes,Master's,Low,5,4.5
S3686,Omar,Williams,student2686@university.com,Male,19,CS,66.12,94.05,76.83977464816046,92.09,73.89,9.2,63.76,70.76110788589611,C,24.0,No,Yes,PhD,High,1,6.4
S3687,Sara,Johnson,student2687@university.com,Male,22,CS,82.6,59.51,62.56451248250294,61.77,59.06,17.5,76.3,63.04034525045999,D,16.0,Yes,Yes,Bachelor's,High,4,5.7
S3688,Ahmed,Brown,student2688@university.com,Male,18,Business,85.41,83.97,84.80821503711613,69.69,63.54,85.0,84.98,82.85149246073328,B,26.8,No,Yes,Bachelor's,Medium,1,4.1
S3689,Liam,Brown,student2689@university.com,Female,19,Engineering,88.93,71.19,69.48419404705666,68.64,70.95,81.89999999999999,54.75,68.05467627113812,D,24.1,No,No,,High,2,6.3
S3690,Maria,Davis,student2690@university.com,Female,21,Engineering,78.2,41.1,73.7710044833103,94.94,68.23,30.5,97.67,76.30763873975229,C,19.8,Yes,Yes,PhD,Medium,9,4.7
S3691,Ahmed,Brown,student2691@university.com,Female,18,Engineering,70.12,48.66,67.51698656404439,75.22,67.43,59.7,71.23,68.18792999420619,D,21.2,No,Yes,Master's,Medium,5,4.2
S3692,Maria,Johnson,student2692@university.com,Male,22,CS,98.35,41.17,67.79762564506566,72.36,56.59,38.3,68.8,66.45123390264409,D,21.6,No,No,,Low,9,6.2
S3693,Maria,Johnson,student2693@university.com,Male,22,Business,80.57,99.83,82.71946502421338,90.9,95.67,1.0,79.89,86.1597810977391,B,24.3,Yes,No,Bachelor's,Medium,9,5.2
S3694,Maria,Jones,student2694@university.com,Male,21,CS,86.43,47.33,8.344018778189147,52.45,51.49,2.6,58.9,16.446296642837417,F,15.2,Yes,No,Master's,Low,10,8.7
S3695,Emma,Jones,student2695@university.com,Female,18,Mathematics,67.25,72.57,70.25672213720084,54.32,72.0,5.4,98.1,71.34182813930144,C,27.3,No,No,Bachelor's,Low,5,8.1
S3696,Maria,Smith,student2696@university.com,Female,24,Mathematics,83.5,75.43,67.28192808106569,51.08,99.02,59.400000000000006,50.39,64.60929913006329,D,25.1,Yes,Yes,,Low,3,8.8
S3697,Maria,Johnson,student2697@university.com,Male,23,Mathematics,62.89,52.08,66.39970179131862,84.4,82.99,27.9,73.62,65.94279300206145,D,17.2,No,No,Bachelor's,Low,4,8.4
S3698,Liam,Johnson,student2698@university.com,Male,20,Business,62.25,53.1,63.56216197045632,76.28,67.77,14.4,58.370000000000005,60.87567093248574,D,23.0,Yes,No,Bachelor's,Medium,5,7.6
S3699,Sara,Johnson,student2699@university.com,Female,21,Mathematics,85.74,76.45,80.7507882620277,93.8,57.3,94.1,95.13,89.86908119809114,B,29.8,Yes,No,PhD,High,6,7.0
S3700,Ali,Jones,student2700@university.com,Male,22,Business,76.07,49.61,77.60668319143345,74.93,98.19,12.1,69.03,76.56789370719719,C,24.6,No,No,,Medium,6,4.3
S3701,John,Davis,student2701@university.com,Male,19,CS,84.16,86.71,72.65056942004244,61.09,50.7,67.4,75.93,79.34899180705773,C,27.4,No,No,Master's,High,8,5.3
S3702,Liam,Davis,student2702@university.com,Male,18,CS,63.47,57.96,74.84198992727468,90.26,84.07,89.39999999999999,87.12,77.17542473415344,C,30.2,Yes,No,Bachelor's,Medium,8,7.6
S3703,Ali,Brown,student2703@university.com,Female,23,Business,79.94,52.66,67.8591995929211,64.72,94.01,16.4,52.38,60.95173904608348,D,24.4,No,Yes,Bachelor's,Low,8,6.0
S3704,Maria,Davis,student2704@university.com,Male,20,CS,72.2,58.5,57.81553012910367,96.78,51.26,21.5,52.72,26.61361840642501,F,16.5,No,No,High School,Low,3,5.6
S3705,Sara,Williams,student2705@university.com,Male,19,CS,79.85,48.620000000000005,63.68754150144353,62.52,86.26,57.400000000000006,49.58,63.46901557468664,D,24.8,Yes,Yes,,Medium,4,4.5
S3706,Ahmed,Jones,student2706@university.com,Male,18,Business,64.54,83.22,63.61128763216509,58.39,99.94,50.8,57.32,69.24247579826445,D,22.7,Yes,Yes,,High,4,4.4
S3707,Sara,Johnson,student2707@university.com,Male,23,Mathematics,85.77,82.8,61.51788614252707,74.67,81.98,52.1,50.32,61.52275673276752,D,21.1,No,No,Master's,Medium,7,5.0
S3708,Liam,Davis,student2708@university.com,Female,21,Business,90.3,56.0,64.11612395438293,52.53,70.73,55.5,70.15,61.17084498150607,D,19.7,Yes,No,PhD,Medium,5,8.2
S3709,Maria,Jones,student2709@university.com,Female,23,Engineering,63.0,46.56,66.83365011140184,51.82,93.72,95.0,78.8,63.41424159825081,D,26.6,Yes,Yes,Master's,High,4,7.3
S3710,Sara,Davis,student2710@university.com,Female,21,CS,65.03,68.53,86.60970896415748,74.8,77.71,5.4,97.86,81.5616508506745,B,21.3,No,No,,Low,10,5.7
S3711,Omar,Smith,student2711@university.com,Male,24,Business,83.06,56.05,78.78488700576199,60.76,87.47,76.0,72.05,70.57448156469539,C,27.5,No,Yes,Bachelor's,Low,5,4.3
S3712,Sara,Johnson,student2712@university.com,Female,18,CS,84.78,61.67,68.46212973114432,50.47,79.39,23.3,45.99,61.93722696175737,D,22.7,No,Yes,PhD,Low,1,4.9
S3713,Maria,Smith,student2713@university.com,Male,23,Mathematics,85.2,88.3,73.47926205583161,64.8,51.91,37.400000000000006,93.2,77.72331255463116,C,18.7,No,No,PhD,High,4,6.2
S3714,Emma,Johnson,student2714@university.com,Female,20,CS,84.13,58.65,76.72740154792994,73.87,60.66,8.9,92.22,78.26379863957872,C,24.8,Yes,Yes,,Low,7,4.8
S3715,Omar,Jones,student2715@university.com,Male,23,Business,69.64,51.41,71.89090853606317,69.71,53.94,44.6,81.24,75.3696384846085,C,16.0,No,Yes,,Low,3,7.8
S3716,Sara,Brown,student2716@university.com,Female,18,Mathematics,69.74,68.53,74.3334606306476,56.77,55.33,80.39999999999999,63.66,77.28809436343997,C,25.5,Yes,No,Master's,Low,7,7.9
S3717,John,Davis,student2717@university.com,Female,19,Mathematics,62.74,44.14,69.20878708774376,78.98,50.77,9.9,85.43,68.40228536583137,D,25.0,No,No,High School,High,5,4.7
S3718,John,Davis,student2718@university.com,Female,19,Mathematics,57.84,72.08,68.08726547671436,85.52,71.06,27.6,58.92,62.63478731252354,D,19.2,Yes,No,,High,1,7.6
S3719,Sara,Williams,student2719@university.com,Male,23,Engineering,84.63,60.1,62.069069683377386,83.78,58.93,37.3,52.18,60.39111274037515,D,21.2,Yes,No,,Low,4,6.6
S3720,Emma,Smith,student2720@university.com,Male,23,Business,54.66,78.78,86.48581236431528,69.69,92.78,10.4,89.83,86.42742862382444,B,31.4,No,No,Master's,Medium,10,8.8
S3721,Ahmed,Davis,student2721@university.com,Male,21,Business,96.89,58.03,74.30380157462331,56.88,87.5,76.2,78.18,76.65078388668014,C,21.6,Yes,Yes,,Medium,3,7.9
S3722,Maria,Jones,student2722@university.com,Female,18,Mathematics,91.33,94.28,71.37316973092382,74.97,78.66,78.7,62.32,76.95931205184795,C,19.8,Yes,No,Master's,Low,4,6.9
S3723,John,Brown,student2723@university.com,Male,21,CS,92.88,45.43,71.00324605088471,94.52,74.45,83.6,83.54,70.09263814146857,C,27.3,No,No,,High,6,7.0
S3724,Ahmed,Jones,student2724@university.com,Male,20,Mathematics,95.33,92.19,77.19317088142212,73.44,62.79,58.4,88.34,75.62909763092084,C,29.8,No,No,Bachelor's,Low,10,4.9
S3725,Sara,Smith,student2725@university.com,Male,24,Engineering,70.43,75.6,82.28672064859913,59.78,73.75,50.7,92.23,80.6000256746044,B,23.9,No,Yes,,Low,4,8.5
S3726,Liam,Williams,student2726@university.com,Male,19,Mathematics,92.34,79.84,62.72157079874596,54.65,82.06,26.3,49.11,67.53730753645362,D,25.3,Yes,Yes,High School,Medium,7,6.8
S3727,Ahmed,Davis,student2727@university.com,Male,22,Business,57.9,71.73,64.38436690969615,97.2,89.11,65.5,51.28,69.81199137746911,D,26.8,Yes,No,PhD,Medium,8,6.9
S3728,Omar,Jones,student2728@university.com,Male,22,Mathematics,51.08,46.25,71.61220526268355,87.15,54.08,44.5,75.5,74.69842373147442,C,20.5,Yes,Yes,Master's,Low,3,6.9
S3729,Ali,Johnson,student2729@university.com,Female,18,CS,89.24,89.89,72.77141810001153,65.65,85.42,97.1,92.8,73.51177601205022,C,21.2,Yes,Yes,High School,Low,3,5.4
S3730,John,Brown,student2730@university.com,Female,18,Business,53.74,80.93,79.7285895087463,64.77,87.14,96.8,60.39,71.8889064833087,C,26.7,Yes,Yes,Master's,High,2,8.1
S3731,Sara,Jones,student2731@university.com,Male,22,CS,99.43,41.94,71.61062542917556,94.76,77.95,90.5,71.06,72.48613629412804,C,28.3,Yes,Yes,High School,Medium,6,8.3
S3732,Liam,Brown,student2732@university.com,Female,18,Mathematics,83.74,48.02,35.33513136307113,58.88,60.72,36.0,49.82,54.849948911498046,F,21.9,No,Yes,Master's,Low,6,5.4
S3733,Maria,Davis,student2733@university.com,Female,19,Business,87.67,59.14,60.710695447178416,76.75,76.96,36.8,50.67,69.74917663831582,D,19.3,No,Yes,Master's,Medium,1,6.2
S3734,Liam,Johnson,student2734@university.com,Male,20,Engineering,62.29,79.76,70.48791216610864,85.68,75.14,85.3,94.93,77.77220576692197,C,30.2,Yes,No,PhD,Medium,9,4.9
S3735,Emma,Williams,student2735@university.com,Male,20,Business,83.69,84.8,78.5885384311048,69.82,73.79,72.9,56.75,72.06733154483696,C,20.8,No,No,,Low,2,5.2
S3736,Omar,Williams,student2736@university.com,Female,21,CS,52.16,83.21,75.911927911485,52.0,73.03,70.4,88.34,74.84783741077995,C,21.9,No,No,Master's,Medium,4,5.7
S3737,Sara,Johnson,student2737@university.com,Male,19,Business,91.89,65.57,59.05758070470248,61.39,55.54,28.0,53.33,19.886196544764623,F,15.8,No,Yes,Master's,Low,9,8.5
S3738,Maria,Brown,student2738@university.com,Female,24,Engineering,58.48,85.97,83.04414046233678,95.09,59.14,83.3,73.88,80.75840831658152,B,29.2,Yes,No,PhD,Low,7,7.1
S3739,Emma,Davis,student2739@university.com,Female,18,Engineering,84.87,74.51,70.30711439508727,76.16,54.87,57.9,97.05,70.12604170616143,C,25.2,Yes,No,Master's,High,3,6.9
S3740,Emma,Jones,student2740@university.com,Female,18,Engineering,61.22,55.65,60.58668350848329,90.77,62.12,44.7,72.86,60.057061570396456,D,22.2,Yes,No,Master's,Medium,10,8.7
S3741,Sara,Johnson,student2741@university.com,Male,24,Engineering,53.42,94.74,70.34358898677789,77.78,63.17,86.5,84.35,70.66799905443105,C,23.9,No,No,Bachelor's,High,2,8.0
S3742,Omar,Smith,student2742@university.com,Female,21,CS,74.07,41.09,63.46505991617988,97.18,62.25,39.4,76.98,65.34187985895814,D,21.7,No,No,Bachelor's,Medium,9,4.1
S3743,Ahmed,Brown,student2743@university.com,Male,21,Business,58.46,61.99,72.71979698005394,95.46,60.55,65.4,67.05,78.63466142604751,C,25.5,Yes,Yes,Bachelor's,High,2,4.6
S3744,Ahmed,Williams,student2744@university.com,Male,18,Mathematics,86.47,83.73,70.15090766791403,74.14,86.77,46.6,78.18,78.13960300151975,C,15.0,No,No,PhD,Low,4,5.2
S3745,Emma,Johnson,student2745@university.com,Male,18,Engineering,61.88,50.63,63.70188143213979,65.91,90.93,59.3,44.51,63.92759498921254,D,20.4,Yes,No,Master's,Medium,2,5.5
S3746,Ahmed,Williams,student2746@university.com,Male,24,Mathematics,67.12,41.49,77.44760008684128,80.08,66.36,4.1,91.73,72.6440217999336,C,23.5,Yes,Yes,PhD,High,7,8.2
S3747,Ali,Brown,student2747@university.com,Male,19,Mathematics,78.37,43.96,76.19758334015187,83.74,65.26,46.1,79.97,76.38602109485844,C,19.4,No,Yes,PhD,Low,6,7.8
S3748,Emma,Williams,student2748@university.com,Female,24,Business,64.25,62.92,60.90927460405115,74.92,92.2,55.6,47.17,67.36249429218243,D,23.2,No,Yes,High School,Low,8,4.7
S3749,Emma,Johnson,student2749@university.com,Male,21,Mathematics,68.9,97.89,95.49810524109522,91.11,81.2,49.3,94.99,95.16212391269178,A,25.4,No,No,,Medium,3,6.7
S3750,Maria,Brown,student2750@university.com,Male,24,Mathematics,90.78,73.11,78.30542037943161,59.17,64.67,84.7,79.04,76.02744307311387,C,29.1,Yes,No,High School,Medium,7,4.5
S3751,Ahmed,Smith,student2751@university.com,Male,24,CS,58.96,53.41,66.9955253881654,66.72,85.68,31.1,55.75,68.99402167350061,D,27.4,No,No,,High,8,4.9
S3752,Omar,Johnson,student2752@university.com,Male,24,Mathematics,54.11,59.1,64.0402658059597,84.32,67.23,88.4,51.72,67.44350036675188,D,20.3,No,No,High School,Low,1,5.2
S3753,Emma,Jones,student2753@university.com,Male,19,Business,66.42,65.4,84.26656229903115,62.33,79.33,40.3,95.49,88.36779069341632,B,24.6,No,Yes,Master's,Low,8,8.5
S3754,Liam,Davis,student2754@university.com,Female,23,Mathematics,71.22,41.26,71.56402923399678,71.99,99.63,69.5,97.61,73.19564712079584,C,22.5,No,Yes,PhD,Medium,1,5.8
S3755,Omar,Johnson,student2755@university.com,Male,18,Business,77.13,56.38,74.31800928178764,98.19,65.08,8.7,78.13,76.14816943640982,C,21.7,Yes,Yes,High School,Low,6,8.6
S3756,Ali,Brown,student2756@university.com,Male,22,Engineering,68.62,66.95,76.09336399118861,81.29,96.53,20.0,72.13,78.24468534099111,C,24.2,No,Yes,High School,High,2,7.8
S3757,Maria,Davis,student2757@university.com,Female,24,Mathematics,89.5,51.88,72.06791975750917,97.45,66.03,76.10000000000001,67.98,76.87236958616224,C,20.8,Yes,No,Master's,Low,9,7.7
S3758,Sara,Johnson,student2758@university.com,Male,22,Mathematics,51.97,45.24,20.82213896826848,86.12,77.01,1.2,51.4,7.50215399832798,F,8.9,Yes,No,PhD,Low,10,8.0
S3759,Omar,Smith,student2759@university.com,Female,23,Mathematics,71.59,83.06,78.01687121000413,86.23,73.0,96.9,78.73,71.8709624487215,C,24.7,No,Yes,,Low,10,4.5
S3760,Emma,Smith,student2760@university.com,Female,18,Engineering,69.11,93.68,74.6317885146462,79.59,89.16,19.1,56.4,74.6144458774729,C,25.1,No,Yes,High School,High,10,8.1
S3761,Ali,Jones,student2761@university.com,Female,21,CS,82.38,96.21,70.40139800870121,57.11,53.05,90.1,95.96,70.27219817843199,C,19.6,Yes,Yes,,Medium,3,5.3
S3762,John,Williams,student2762@university.com,Female,22,Mathematics,98.31,77.08,74.34393975559303,75.99,81.36,51.6,58.8,76.95014481991079,C,26.4,Yes,Yes,Bachelor's,Medium,4,8.9
S3763,Ali,Davis,student2763@university.com,Male,21,Business,75.52,43.17,66.58342705426475,62.63,88.03,56.5,73.28,61.14488710146014,D,18.8,No,Yes,High School,Low,10,8.2
S3764,Ali,Brown,student2764@university.com,Male,22,CS,99.34,84.45,78.83794155455813,99.93,73.61,8.4,65.34,79.17798758729882,C,24.5,No,No,PhD,Low,5,9.0
S3765,Maria,Brown,student2765@university.com,Female,21,CS,65.11,46.61,65.94539574966866,63.35,55.26,36.5,47.3,67.83768342472656,D,24.7,Yes,Yes,Bachelor's,High,3,8.7
S3766,Sara,Williams,student2766@university.com,Female,24,CS,51.54,68.18,62.670818154255365,61.53,62.24,15.6,64.89,67.6593644401356,D,21.8,No,Yes,Bachelor's,High,7,5.8
S3767,John,Smith,student2767@university.com,Male,22,Mathematics,58.28,86.76,76.4916553989408,81.19,83.98,52.6,88.26,77.02282107228226,C,24.9,Yes,No,High School,High,2,8.7
S3768,Ahmed,Smith,student2768@university.com,Female,21,Engineering,69.76,83.55,71.99351361467488,75.55,94.77,55.1,86.34,79.74853752968437,C,22.0,No,No,High School,Low,7,5.7
S3769,Ahmed,Johnson,student2769@university.com,Female,23,Engineering,65.82,97.11,75.35444275933006,51.07,71.08,71.0,61.69,78.17846541055535,C,22.9,No,Yes,Bachelor's,Medium,5,7.3
S3770,Omar,Jones,student2770@university.com,Female,19,Mathematics,54.85,84.29,77.04455831492277,56.48,78.02,87.8,66.53,79.86809606294504,C,23.1,Yes,No,High School,Medium,9,8.1
S3771,Ali,Davis,student2771@university.com,Male,21,Business,71.63,81.59,86.72799703150811,90.55,61.42,46.8,93.44,89.63547902961082,B,22.7,Yes,No,PhD,Low,2,5.9
S3772,Liam,Jones,student2772@university.com,Female,19,Business,66.91,55.7,62.98758710581577,74.18,70.61,23.3,69.16,62.9616386904034,D,20.6,Yes,No,PhD,Low,9,5.0
S3773,Maria,Jones,student2773@university.com,Male,19,Business,56.13,76.49,69.70475029387882,57.3,66.84,33.4,66.63,63.87412750070856,D,16.1,Yes,Yes,Bachelor's,High,9,8.5
S3774,Liam,Johnson,student2774@university.com,Male,18,Mathematics,64.81,50.77,73.43582622273101,73.26,82.78,84.7,63.45,77.0636923736453,C,21.7,Yes,No,High School,Medium,8,4.5
S3775,Maria,Jones,student2775@university.com,Male,24,Engineering,94.32,94.29,88.30544507064977,62.66,99.23,14.6,89.6,84.9679634216624,B,23.6,Yes,Yes,Bachelor's,Medium,5,5.8
S3776,Ahmed,Williams,student2776@university.com,Female,23,Mathematics,65.1,58.76,64.55069978106114,61.18,90.67,62.7,56.92,60.695138857387214,D,20.0,No,No,PhD,Low,3,6.7
S3777,Omar,Johnson,student2777@university.com,Female,19,Engineering,85.7,47.81,61.65389857315999,97.89,59.61,1.3,54.06999999999999,64.47617027594156,D,20.6,No,Yes,High School,Low,10,8.0
S3778,Omar,Williams,student2778@university.com,Male,20,CS,80.6,70.6,69.69344402164103,68.1,78.88,24.6,47.38,69.53212101677313,D,22.0,No,Yes,PhD,Low,1,8.3
S3779,Omar,Johnson,student2779@university.com,Male,24,Mathematics,71.36,40.15,17.290552416474405,52.32,53.32,59.1,56.07,36.09913770580094,F,18.7,No,No,High School,High,10,6.6
S3780,John,Jones,student2780@university.com,Male,19,Engineering,61.95,89.93,84.93477796371855,98.52,62.35,45.6,80.02,84.65442431950554,B,27.5,Yes,No,Master's,Medium,3,6.9
S3781,Sara,Williams,student2781@university.com,Female,21,CS,68.45,55.74,16.15105264711304,89.74,58.61,49.400000000000006,50.85,45.782295615139006,F,16.4,Yes,No,PhD,Medium,6,8.3
S3782,John,Williams,student2782@university.com,Female,19,CS,79.61,93.08,76.04466653830818,62.72,66.78,66.10000000000001,72.8,78.90897388888996,C,19.6,Yes,Yes,,Low,4,6.3
S3783,Emma,Williams,student2783@university.com,Male,21,Mathematics,67.54,81.49,78.84733444058378,70.44,83.94,23.5,86.25,73.39250072946248,C,19.3,Yes,Yes,High School,High,6,6.8
S3784,Emma,Johnson,student2784@university.com,Male,21,Engineering,60.74,79.97,74.49128658263568,93.11,74.97,28.1,98.04,77.91011833489536,C,21.8,No,No,Master's,Medium,4,4.1
S3785,Liam,Brown,student2785@university.com,Female,20,CS,55.82,43.92,61.51359892799606,67.87,96.65,68.4,53.93,67.55253446332813,D,20.7,No,No,Master's,Low,9,8.8
S3786,Sara,Jones,student2786@university.com,Male,19,Mathematics,93.99,43.56,48.53777968887012,78.37,60.64,53.8,48.06,56.05902759001611,F,17.6,No,No,Master's,Low,8,6.8
S3787,Ahmed,Williams,student2787@university.com,Female,19,CS,72.02,89.8,74.79334549402174,76.74,68.21,1.5,74.71,77.13393760995605,C,19.0,No,Yes,PhD,Low,10,7.6
S3788,Sara,Davis,student2788@university.com,Female,22,Business,81.26,50.25,19.911671875645144,70.06,66.49,67.0,58.52,50.94196834855966,F,17.8,Yes,Yes,,Medium,6,5.2
S3789,Maria,Brown,student2789@university.com,Male,24,Mathematics,74.52,50.34,60.78614341723233,81.98,61.8,62.0,55.84,61.67574780866896,D,21.6,No,No,Master's,High,10,7.3
S3790,Emma,Davis,student2790@university.com,Male,22,CS,93.63,58.02,61.4894857267349,73.66,99.66,7.9,62.620000000000005,64.74257166510496,D,23.5,Yes,Yes,Bachelor's,High,8,6.3
S3791,Ali,Jones,student2791@university.com,Female,18,Mathematics,77.35,68.94,70.87494940495866,51.06,69.36,74.80000000000001,79.04,72.86642913130392,C,20.8,No,No,High School,Low,7,4.6
S3792,Ali,Jones,student2792@university.com,Female,21,Mathematics,74.04,63.92,89.42524286949306,90.72,97.03,52.2,91.01,84.77883337795026,B,23.1,No,No,High School,High,5,8.2
S3793,Ahmed,Williams,student2793@university.com,Female,20,Engineering,96.23,48.44,75.7912853905556,55.66,69.52,20.5,99.89,72.34211963587374,C,19.5,Yes,Yes,,High,9,8.2
S3794,Maria,Williams,student2794@university.com,Female,22,Engineering,85.98,47.39,71.7197084168312,73.2,60.2,55.9,88.71,79.37662854656878,C,23.6,No,No,,Low,4,4.3
S3795,Liam,Johnson,student2795@university.com,Female,19,CS,55.58,72.78,67.69840449157157,79.0,55.96,59.5,50.07,62.74458156840339,D,18.3,Yes,No,PhD,Medium,4,6.0
S3796,John,Brown,student2796@university.com,Male,18,Mathematics,58.89,41.89,69.56825278501984,85.28,92.78,92.0,77.4,61.312424099862426,D,22.9,No,No,Bachelor's,High,10,5.4
S3797,Maria,Brown,student2797@university.com,Female,20,Mathematics,89.36,98.62,78.57602104692536,70.54,51.6,74.2,76.86,71.41129222282288,C,16.5,Yes,No,High School,Medium,9,6.6
S3798,Ali,Williams,student2798@university.com,Female,23,Business,91.79,51.91,71.97630708629939,86.78,98.22,30.2,72.54,70.78072841246244,C,21.2,No,No,Master's,High,4,6.4
S3799,Ali,Jones,student2799@university.com,Female,19,Mathematics,77.26,46.62,69.61650569493885,56.57,70.91,11.8,86.79,60.08347650228054,D,21.8,Yes,Yes,Master's,Low,4,7.3
S3800,Liam,Williams,student2800@university.com,Male,19,Engineering,77.72,74.62,76.55549283223752,82.67,62.37,85.3,85.1,75.29743011556792,C,23.7,No,No,High School,Medium,8,5.2
S3801,Emma,Jones,student2801@university.com,Male,23,Mathematics,81.6,44.8,78.09470423618505,91.32,80.87,84.60000000000001,84.08,79.02170462384242,C,32.8,No,No,Bachelor's,Medium,6,5.1
S3802,Maria,Jones,student2802@university.com,Female,21,Engineering,71.96,76.15,74.8730143076322,94.47,56.65,17.5,50.59,78.2152987693194,C,24.7,Yes,Yes,Bachelor's,High,7,7.6
S3803,Maria,Williams,student2803@university.com,Female,21,Business,84.01,91.04,84.30214597911504,78.98,53.61,6.2,93.25,80.06464963450433,B,20.4,No,No,Master's,Medium,4,8.9
S3804,Ali,Smith,student2804@university.com,Male,22,CS,55.42,42.87,62.94601881947169,65.64,91.39,71.2,79.67,67.46441107891239,D,21.6,Yes,Yes,High School,High,1,8.7
S3805,John,Brown,student2805@university.com,Male,22,Engineering,98.06,77.99,63.22349548869722,58.17,71.23,72.30000000000001,46.95,68.1583312633048,D,16.0,No,No,Master's,Medium,4,8.0
S3806,Ahmed,Davis,student2806@university.com,Male,19,CS,87.51,49.67,11.163810589315334,67.28,75.91,17.7,50.61,29.80949496071508,F,15.9,Yes,Yes,PhD,High,4,4.3
S3807,Omar,Jones,student2807@university.com,Male,24,CS,81.56,49.57,69.16331888203932,77.0,58.83,66.8,52.67,63.98817644226972,D,18.5,Yes,Yes,High School,High,2,5.2
S3808,Ahmed,Jones,student2808@university.com,Female,19,CS,65.82,50.57,63.95875115112565,59.82,53.07,27.9,52.54,66.24728887236513,D,24.8,No,Yes,Bachelor's,Low,8,7.4
S3809,Maria,Smith,student2809@university.com,Male,22,CS,58.05,95.13,87.60900662162236,97.63,68.39,26.1,83.43,82.31133972666203,B,22.3,No,No,Master's,Low,5,5.5
S3810,Ahmed,Davis,student2810@university.com,Female,23,Engineering,70.47,46.64,63.68224772251156,94.86,75.31,32.5,59.31,65.46697113337568,D,21.2,No,Yes,,High,9,6.0
S3811,Ali,Johnson,student2811@university.com,Female,22,Business,83.08,92.01,72.2774961957336,51.65,88.27,52.0,96.18,75.35456693177302,C,20.9,No,Yes,,High,5,8.8
S3812,Ali,Smith,student2812@university.com,Male,19,Mathematics,81.69,72.65,73.02308130383746,78.1,75.05,80.39999999999999,92.12,78.86920081283766,C,29.5,No,Yes,PhD,High,4,4.4
S3813,Liam,Davis,student2813@university.com,Male,20,Engineering,69.13,42.34,78.82745158223891,89.47,89.13,49.900000000000006,67.44,78.3305972201389,C,22.5,Yes,Yes,,Low,3,8.3
S3814,Maria,Smith,student2814@university.com,Male,19,Business,80.66,55.870000000000005,67.95424856599614,62.27,55.77,29.8,57.0,62.58849156827295,D,27.3,No,Yes,PhD,Low,10,4.3
S3815,Liam,Jones,student2815@university.com,Male,20,Mathematics,90.69,70.05,64.69016640503851,76.19,53.2,88.4,55.36,62.37297293638108,D,23.9,No,No,PhD,Medium,10,5.7
S3816,Maria,Brown,student2816@university.com,Female,20,CS,51.31,64.57,67.66244536459891,70.3,57.94,5.5,54.62,63.01762234819601,D,22.8,Yes,Yes,Bachelor's,High,1,6.8
S3817,Omar,Smith,student2817@university.com,Female,19,Mathematics,72.53,58.33,67.15967851473395,59.83,88.6,79.7,51.57,65.01241960793273,D,22.8,Yes,No,Bachelor's,Medium,7,5.8
S3818,Omar,Johnson,student2818@university.com,Female,24,Mathematics,87.93,91.6,84.0886122008172,80.74,87.97,78.4,78.61,89.48455198679322,B,26.6,No,Yes,High School,Low,9,8.8
S3819,Emma,Williams,student2819@university.com,Male,24,Business,77.31,47.22,79.09068775045048,99.68,57.07,25.4,97.15,75.34486437817822,C,16.6,Yes,Yes,Master's,High,2,6.5
S3820,Maria,Davis,student2820@university.com,Female,18,Mathematics,82.57,94.6,72.76881646715994,68.26,51.55,19.8,95.86,71.1039651313475,C,21.5,Yes,No,,Medium,4,7.7
S3821,John,Smith,student2821@university.com,Male,22,CS,75.83,90.79,88.67600116965717,77.62,84.26,87.5,90.49,85.04520864394196,B,27.4,Yes,No,Master's,Medium,8,7.5
