Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3734,Liam,Johnson,student2734@university.com,Male,20,Engineering,49.97,38.37,18.47,37.75,41.48,63.18,34.59,35.07,F,13.2,Yes,No,PhD,Medium,3,4.9
S3735,Emma,Williams,student2735@university.com,Male,20,Business,97.45,76.73,76.19,70.17,70.25,91.15,60.54,76.05,B,24.3,No,Yes,High School,Low,3,8.7
S3736,Omar,Williams,student2736@university.com,Female,21,CS,59.69,68.66,72.26,61,60.25,52.83,56.72,65.78,C,32.7,No,No,Master's,High,5,7.8
S3737,Sara,Johnson,student2737@university.com,Male,19,Business,70.41,69.61,67.7,61.46,62.45,71.06,62.35,66.84,C,20.4,No,No,Master's,High,2,7.2
S3738,Maria,Brown,student2738@university.com,Female,24,Engineering,80.32,62.83,60.42,39.16,67.8,73.89,36.39,58.98,D,22.1,Yes,No,PhD,High,5,5.9
S3739,Emma,Davis,student2739@university.com,Female,18,Engineering,69.8,66.67,72.41,65.33,79.16,72.16,69.73,69.92,C,29.9,Yes,Yes,Master's,High,3,8.9
S3740,Emma,Jones,student2740@university.com,Female,18,Engineering,76.68,43.58,48.7,50.4,60.74,71.31,42.47,50.97,D,23.3,Yes,No,Master's,High,6,4.5
S3741,Sara,Johnson,student2741@university.com,Male,24,Engineering,70.59,51.11,61.35,55.25,52.02,70.92,56.86,57.08,D,21.1,No,Yes,Bachelor's,Medium,3,6.8
S3742,Omar,Smith,student2742@university.com,Female,21,CS,80.09,70.16,79.64,80.44,77.02,87.22,72.25,77.45,B,29,No,No,Bachelor's,Medium,4,8.7
S3743,Ahmed,Brown,student2743@university.com,Male,21,Business,57.19,40.46,37.44,25.31,39.43,69.91,27.18,39.37,F,10.1,Yes,No,Bachelor's,Medium,6,4
S3744,Ahmed,Williams,student2744@university.com,Male,18,Mathematics,63.89,57.05,60.29,48.44,50.68,67.92,58.94,56.75,D,23.7,No,Yes,PhD,High,2,7.3
S3745,Emma,Johnson,student2745@university.com,Male,18,Engineering,75,65.85,63.13,42.64,39.34,70.49,46.63,58.2,D,18,Yes,No,Master's,High,1,5.8
S3746,Ahmed,Williams,student2746@university.com,Male,24,Mathematics,78.45,57.87,59.48,71.89,68.1,82.13,71.64,64.61,C,25.9,Yes,Yes,PhD,High,1,7.2
S3747,Ali,Brown,student2747@university.com,Male,19,Mathematics,77.16,74.2,79.32,64.25,62.29,74.4,56.95,72.58,B,32,No,Yes,PhD,High,4,6.3
S3748,Emma,Williams,student2748@university.com,Female,24,Business,85.73,59.45,58.31,69.42,64.02,76.13,66.66,63.23,C,28.1,No,No,High School,Low,2,8
S3749,Emma,Johnson,student2749@university.com,Male,21,Mathematics,75.16,73.73,72.09,96.62,66.57,84.9,88.57,78.22,B,38.3,No,No,High School,Low,3,9.2
S3750,Maria,Brown,student2750@university.com,Male,24,Mathematics,92.8,88.97,92.53,100,91.27,89.19,81.32,92.5,A,40,Yes,No,High School,Low,2,10
S3751,Ahmed,Smith,student2751@university.com,Male,24,CS,80.4,58.29,68.24,60.5,78.94,82.08,62.97,66.16,C,25.2,No,Yes,High School,Low,3,6.8
S3752,Omar,Johnson,student2752@university.com,Male,24,Mathematics,80.62,73.54,84.34,67.54,85.53,77.87,57.99,77.21,B,34.7,No,No,High School,Low,4,8.3
S3753,Emma,Jones,student2753@university.com,Male,19,Business,70.03,75.03,65.27,83.79,80.46,73.7,79.12,74.26,B,28.9,No,No,Master's,High,2,7.6
S3754,Liam,Davis,student2754@university.com,Female,23,Mathematics,78.17,71.44,58.26,67.6,59.77,73.41,68.29,65.75,C,21,No,No,PhD,High,3,7.7
S3755,Omar,Johnson,student2755@university.com,Male,18,Business,61,68.3,71.43,72.87,84.93,63.22,66.76,71.31,B,33.6,Yes,No,High School,Low,1,9.6
S3756,Ali,Brown,student2756@university.com,Male,22,Engineering,71.78,57.41,46.57,60.55,68.88,77.01,52.92,57.89,D,23.4,No,Yes,High School,Low,8,5.8
S3757,Maria,Davis,student2757@university.com,Female,24,Mathematics,58.84,67.81,67.61,60.84,76.07,61.17,64.6,66.52,C,32.9,Yes,No,Master's,High,1,6.4
S3758,Sara,Johnson,student2758@university.com,Male,22,Mathematics,71.25,58.14,45.18,63.69,57.57,67.78,52.75,56.27,D,20.4,Yes,Yes,PhD,High,4,6.7
S3759,Omar,Smith,student2759@university.com,Female,23,Mathematics,62.02,66.64,60.28,40.46,50.19,69.22,36.53,58.11,D,23.1,No,Yes,High School,Low,4,5.3
S3760,Emma,Smith,student2760@university.com,Female,18,Engineering,72.6,63.68,54.07,57.41,59.92,71.28,57.97,59.93,D,19.8,No,Yes,High School,Low,3,7
S3761,Ali,Jones,student2761@university.com,Female,21,CS,60.54,67.1,84.09,65.56,74.75,61.52,63.94,72.1,B,37.2,Yes,No,High School,High,2,8.2
S3762,John,Williams,student2762@university.com,Female,22,Mathematics,84.14,75.48,83.97,80.96,71.11,76.67,76.52,78.81,B,36.5,Yes,No,Bachelor's,Medium,2,8.4
S3763,Ali,Davis,student2763@university.com,Male,21,Business,80.12,53.45,59.65,53.54,56.59,86.83,64.08,58.98,D,19,No,Yes,High School,Low,6,6.7
S3764,Ali,Brown,student2764@university.com,Male,22,CS,69.19,76.02,68.53,76.82,90.51,75.67,78.9,75.35,B,40,No,No,PhD,High,6,9
S3765,Maria,Brown,student2765@university.com,Female,21,CS,46.06,40.92,36.36,36.35,36.29,50.58,44.12,39.14,F,20.5,Yes,No,Bachelor's,Medium,8,4
S3766,Sara,Williams,student2766@university.com,Female,24,CS,76.97,89.16,96.27,93.11,91.63,72.22,84.67,90.64,A,40,No,Yes,Bachelor's,Medium,1,10
S3767,John,Smith,student2767@university.com,Male,22,Mathematics,82.94,76.13,84.67,76.83,83.69,84.75,86.08,80.45,A,36.8,Yes,No,High School,Low,2,8
S3768,Ahmed,Smith,student2768@university.com,Female,21,Engineering,68.87,68.78,68.03,56.01,74.09,72.11,51.99,66.86,C,29.4,No,Yes,High School,Low,5,6.2
S3769,Ahmed,Johnson,student2769@university.com,Female,23,Engineering,72.85,71.4,77.26,71.95,73.48,71.22,73.09,73.46,B,26.7,No,No,Bachelor's,Medium,2,7.8
S3770,Omar,Jones,student2770@university.com,Female,19,Mathematics,69.7,55.88,65.84,85.2,75.97,70.3,84.62,68.18,C,32.7,Yes,No,High School,Low,3,6.7
S3771,Ali,Davis,student2771@university.com,Male,21,Business,52.87,25.08,43.91,32.42,38.74,60.25,30.86,37.08,F,10.6,Yes,No,PhD,High,6,4
S3772,Liam,Jones,student2772@university.com,Female,19,Business,75.73,55.93,56.77,74.22,66.12,76.73,64.2,62.94,C,22.4,Yes,Yes,PhD,High,5,7.1
S3773,Maria,Jones,student2773@university.com,Male,19,Business,92.74,72.2,66.8,66.3,85.65,91.04,64,72.63,B,28.5,Yes,Yes,Bachelor's,Medium,3,8.6
S3774,Liam,Johnson,student2774@university.com,Male,18,Mathematics,68.96,69.88,87.17,68.89,56.37,71.47,64.36,73.68,B,32.7,Yes,Yes,High School,Low,1,8.7
S3775,Maria,Jones,student2775@university.com,Male,24,Engineering,79.87,63.27,60.82,76.86,72.15,82.54,66.03,68.07,C,22.7,Yes,Yes,Bachelor's,High,4,7.4
S3776,Ahmed,Williams,student2776@university.com,Female,23,Mathematics,77.32,74.54,74.65,73.44,55.08,74.07,67.34,72.36,B,25,No,Yes,PhD,High,6,8.7
S3777,Omar,Johnson,student2777@university.com,Female,19,Engineering,74.11,57.63,50.6,60.88,62.49,75.09,65.88,58.4,D,23.7,No,Yes,High School,Low,1,7.8
S3778,Omar,Williams,student2778@university.com,Male,20,CS,87.23,64.44,66.93,77.24,77.72,81.17,69.81,70.75,B,25.4,No,No,PhD,High,2,7.4
S3779,Omar,Johnson,student2779@university.com,Male,24,Mathematics,77.89,47.59,50.84,51.97,58.95,74.07,57.45,53.23,D,22.7,No,No,High School,Low,4,5.8
S3780,John,Jones,student2780@university.com,Male,19,Engineering,70.12,50.88,56.31,58.77,57.69,80.61,62,57.74,D,20.4,Yes,No,Master's,High,4,6.4
S3781,Sara,Williams,student2781@university.com,Female,21,CS,79.87,58.71,51.04,67.86,62.29,71.77,69.3,59.9,D,18.6,Yes,No,PhD,High,1,6.6
S3782,John,Williams,student2782@university.com,Female,19,CS,56.65,57.58,50.66,67.67,79.61,63.66,81.81,60.33,C,29.4,Yes,Yes,High School,Low,6,7.5
S3783,Emma,Williams,student2783@university.com,Male,21,Mathematics,54.98,66.46,84.75,94.79,57.37,72.58,86.01,77.32,B,39.2,Yes,Yes,High School,Medium,2,8.4
S3784,Emma,Johnson,student2784@university.com,Male,21,Engineering,61.4,50.16,50.7,49.74,48.49,72.94,53.48,52.35,D,20.7,No,Yes,Master's,High,5,5.9
S3785,Liam,Brown,student2785@university.com,Female,20,CS,53.71,51.05,48.51,54.72,60.31,60.78,54.86,52.92,D,23.2,No,No,Master's,High,6,4.6
S3786,Sara,Jones,student2786@university.com,Male,19,Mathematics,78.34,74,79.09,88.38,79.32,87.22,85.19,80.26,A,33.6,No,No,Master's,High,1,9.5
S3787,Ahmed,Williams,student2787@university.com,Female,19,CS,77.72,67.75,66.07,57.83,58.02,79.18,39.23,65.43,C,24.1,No,No,PhD,High,6,5.3
S3788,Sara,Davis,student2788@university.com,Female,22,Business,72.97,66.51,75.99,65.81,78.75,71.9,60.25,70.98,B,32.6,Yes,No,High School,Low,3,7.9
S3789,Maria,Brown,student2789@university.com,Male,24,Mathematics,83.04,67.65,71.24,80.27,61.02,81.54,74.43,71.98,B,27.4,No,Yes,Master's,High,1,7.4
S3790,Emma,Davis,student2790@university.com,Male,22,CS,79.23,69.44,72.15,56.13,67.24,82.89,56.24,68.72,C,19.3,Yes,No,Bachelor's,Medium,4,6.4
S3791,Ali,Jones,student2791@university.com,Female,18,Mathematics,58.26,66.97,60.66,67.52,59.45,71.99,56.47,64.94,C,23,No,Yes,High School,Low,2,8.1
S3792,Ali,Jones,student2792@university.com,Female,21,Mathematics,72.07,56.31,67.28,60.85,56.11,77.97,59.24,62.66,C,25.4,No,No,High School,Low,7,4.9
S3793,Ahmed,Williams,student2793@university.com,Female,20,Engineering,93.78,93.16,90.51,91.2,83.68,89.58,81.48,90.67,A,37.7,Yes,No,High School,Low,6,9.9
S3794,Maria,Williams,student2794@university.com,Female,22,Engineering,100,89.67,81.52,100,100,91.81,88.49,90.54,A,40,No,Yes,High School,Low,1,10
S3795,Liam,Johnson,student2795@university.com,Female,19,CS,78.73,96.31,100,84.54,79.32,68.29,68.58,90.56,A,35.8,Yes,No,PhD,Low,6,9.2
S3796,John,Brown,student2796@university.com,Male,18,Mathematics,68.38,50.26,50.5,65,62.18,69.02,53.66,56.35,D,27.1,No,Yes,Bachelor's,Medium,3,5.6
S3797,Maria,Brown,student2797@university.com,Female,20,Mathematics,59.94,40.87,45.87,42.44,36.23,57.78,40.99,43.91,F,14.9,Yes,Yes,High School,Low,6,4
S3798,Ali,Williams,student2798@university.com,Female,23,Business,74.59,73.9,65.87,65.53,64.57,79.31,71.07,69.42,C,20.9,No,Yes,Master's,High,2,7.8
S3799,Ali,Jones,student2799@university.com,Female,19,Mathematics,54.44,50.13,52.47,44.97,43.55,57.29,45.42,49.86,F,20.6,Yes,No,Master's,High,6,4.7
S3800,Liam,Williams,student2800@university.com,Male,19,Engineering,62,64.31,80.35,64.57,61.94,69.46,63.64,69.45,C,32.8,No,Yes,High School,High,3,6.3
S3801,Emma,Jones,student2801@university.com,Male,23,Mathematics,87.88,95.36,75.56,91.29,79.49,97.84,90.75,87.27,A,35.8,No,No,Bachelor's,Medium,1,9.7
S3802,Maria,Jones,student2802@university.com,Female,21,Engineering,80.91,84.28,85.5,83.08,71.39,79.08,73.99,82.6,A,28.4,Yes,No,Bachelor's,Medium,1,9.8
S3803,Maria,Williams,student2803@university.com,Female,21,Business,84.09,84.82,94.91,93.49,100,83.09,81.43,90.93,A,38.8,No,Yes,Master's,High,1,10
S3804,Ali,Smith,student2804@university.com,Male,22,CS,84.2,90.24,84.35,100,79.37,84.18,98.09,88.73,A,37.4,Yes,No,High School,Low,6,7.2
S3805,John,Brown,student2805@university.com,Male,22,Engineering,78.83,68,68.78,69.95,57.23,76.65,67.16,68.41,C,27.9,No,Yes,Master's,High,3,8.6
S3806,Ahmed,Davis,student2806@university.com,Male,19,CS,49.32,52.75,55.83,27.07,38.81,55.04,34.79,47.37,F,17.2,Yes,No,PhD,High,5,4
S3807,Omar,Jones,student2807@university.com,Male,24,CS,85.77,60.86,48.46,52.84,63.99,81.87,48.31,57.95,D,20.5,Yes,Yes,High School,Low,7,4.4
S3808,Ahmed,Jones,student2808@university.com,Female,19,CS,67.99,58.64,59.13,58.94,48.44,76.18,64.97,59.58,D,25.5,No,Yes,Bachelor's,Medium,3,6.5
S3809,Maria,Smith,student2809@university.com,Male,22,CS,74.18,68.93,84.53,80.62,81.58,73.27,71.41,77.65,B,34.4,No,No,Master's,High,2,8.5
S3810,Ahmed,Davis,student2810@university.com,Female,23,Engineering,72.99,60.89,46.95,57.6,59.12,67.15,58.59,56.5,D,21.7,No,No,High School,Low,4,6.3
S3811,Ali,Johnson,student2811@university.com,Female,22,Business,76.11,71.68,78.43,82.48,62.41,70.08,84.17,74.78,B,33.3,No,No,High School,High,2,8.4
S3812,Ali,Smith,student2812@university.com,Male,19,Mathematics,65.16,56.84,62.11,49.84,50.87,62.92,44.39,57.03,D,25.8,No,No,PhD,High,7,5
S3813,Liam,Davis,student2813@university.com,Male,20,Engineering,67.62,70.06,69.09,68.57,62.2,66.86,57.67,68.37,C,25.4,Yes,No,High School,Low,1,7.2
S3814,Maria,Smith,student2814@university.com,Male,19,Business,85.71,84.76,73.81,66.06,67.4,87.94,59.44,76.32,B,32.9,No,Yes,PhD,High,4,8
S3815,Liam,Jones,student2815@university.com,Male,20,Mathematics,88.42,87.26,80.03,76.1,70.01,89.8,73.01,81.39,A,28.1,No,No,PhD,High,3,8.3
S3816,Maria,Brown,student2816@university.com,Female,20,CS,88.19,52.07,48.04,53.78,62.1,90.03,52.01,56,D,16.7,Yes,No,Bachelor's,Medium,1,6.2
S3817,Omar,Smith,student2817@university.com,Female,19,Mathematics,92.54,68.34,58.92,63.52,68.3,89.12,72,66.62,C,19.3,Yes,Yes,Bachelor's,Medium,2,7.1
S3818,Omar,Johnson,student2818@university.com,Female,24,Mathematics,43.7,31.7,45.63,26.61,46.47,54.93,23.87,38.66,F,20.2,No,No,High School,Low,4,4.3
S3819,Emma,Williams,student2819@university.com,Male,24,Business,78.18,58.93,51.42,65.75,53.51,76.32,72.39,59.24,D,16.1,Yes,Yes,Master's,High,3,6.8
S3820,Maria,Davis,student2820@university.com,Female,18,Mathematics,67.37,62.34,71.23,71.72,83.41,59.72,76.96,68.73,C,32.1,Yes,Yes,High School,Low,2,8.9
S3821,John,Smith,student2821@university.com,Male,22,CS,84.01,80.1,57.68,62.26,62,86.95,60.54,68.68,C,20.7,Yes,Yes,Master's,High,2,6.5
S3822,Ahmed,Smith,student2822@university.com,Female,24,Engineering,71.46,59.63,39.62,52.61,45.78,68.74,40.81,51.75,D,11.1,No,Yes,Master's,High,7,5.7
S3823,Maria,Johnson,student2823@university.com,Male,21,Engineering,70.11,62.51,65.7,69,72.93,70.01,61.95,66.56,C,33.5,No,No,PhD,High,4,8.4
S3824,Sara,Brown,student2824@university.com,Female,19,Business,75.07,78.46,73.43,79.54,86.27,73.24,82.92,77.43,B,31,No,No,High School,Low,3,10
S3825,Emma,Smith,student2825@university.com,Female,20,CS,79.21,96.59,98.1,76.67,93.08,80.98,73.32,91.15,A,40,No,No,Bachelor's,Medium,1,10
S3826,Sara,Smith,student2826@university.com,Male,19,CS,66.24,74.01,72.91,69.55,68.4,68.79,76.29,71.7,B,35.6,Yes,No,Master's,High,7,7.5
S3827,Ali,Brown,student2827@university.com,Female,22,Mathematics,90.64,78.24,66.77,90.43,85.55,86.37,86.44,78.78,B,29.7,Yes,Yes,PhD,High,3,8.3
S3828,Omar,Johnson,student2828@university.com,Female,23,Business,83.27,79.28,73.02,79.45,75.51,89.61,69.14,78.09,B,24.6,Yes,Yes,Bachelor's,Medium,1,9.9
S3829,Ahmed,Davis,student2829@university.com,Male,24,CS,64.21,73.06,72.03,54.21,71.64,65.91,55.57,68.12,C,28.7,Yes,Yes,PhD,Low,3,7.4
S3830,Maria,Davis,student2830@university.com,Male,24,CS,79.73,94.97,96.96,82.28,89.74,77.6,93.19,90.77,A,37.6,No,No,Master's,High,1,7.8
S3831,Sara,Smith,student2831@university.com,Male,24,CS,74.85,57.66,81.36,76.96,62.62,78.92,70.58,71.25,B,29.6,No,No,Master's,High,5,6.4
S3832,Ahmed,Brown,student2832@university.com,Male,20,Engineering,85.66,92.27,85.21,85.82,90.75,89.37,93.54,88.42,A,40,Yes,No,Master's,High,3,10
S3833,Ali,Smith,student2833@university.com,Male,21,Engineering,89.58,68.92,79.11,81.59,74.32,91.12,97.48,77.27,B,37.5,Yes,Yes,High School,Low,3,8.3
S3834,Omar,Williams,student2834@university.com,Female,21,Engineering,77.1,58.84,53.22,57.78,51.66,73.69,52.23,57.71,D,18.3,No,Yes,High School,Low,2,6.5
S3835,John,Davis,student2835@university.com,Male,24,Mathematics,74.46,77.32,75.62,65.16,69.5,76.41,53.16,73.51,B,28.4,Yes,No,Master's,High,1,6
S3836,Emma,Jones,student2836@university.com,Female,21,Mathematics,43.43,49.17,72.39,46.3,50.62,50.17,40.71,55.81,D,26,Yes,Yes,High School,Low,6,4
S3837,Ahmed,Williams,student2837@university.com,Female,23,Mathematics,60.18,49.69,23.57,48.58,28.73,62.18,42.84,40.78,F,14.6,Yes,Yes,PhD,High,4,4.2
S3838,Ahmed,Smith,student2838@university.com,Male,24,CS,75.32,58.84,52.35,56.38,49.15,70.58,52.45,56.61,D,20.2,Yes,No,PhD,High,6,5.7
S3839,John,Johnson,student2839@university.com,Female,18,Engineering,82.41,77.5,85.03,93.11,94.25,82.03,90.67,85.01,A,38.6,Yes,Yes,High School,Low,5,8.6
S3840,Ahmed,Davis,student2840@university.com,Female,20,CS,75.95,62.49,76.32,59.39,67.93,81.2,45.79,68.43,C,34.7,No,Yes,Bachelor's,Medium,4,7.6
S3841,Ali,Jones,student2841@university.com,Male,23,CS,72.53,61.16,57.37,40.36,47.4,81.17,41.58,56.49,D,15.1,No,No,PhD,High,5,4.8
S3842,Ali,Williams,student2842@university.com,Female,20,Business,72.13,47.53,29.36,63,51.39,78.47,66.46,48.65,F,14.7,No,No,Bachelor's,Low,5,5.4
S3843,John,Davis,student2843@university.com,Male,24,CS,82.93,69.29,66.97,66.93,71.97,79.1,66.64,69.37,C,26.9,Yes,No,High School,Low,3,7.5
S3844,Emma,Brown,student2844@university.com,Male,23,Mathematics,87.17,65.05,58.81,85.19,69.01,80.07,87.61,69.1,C,27.4,No,Yes,High School,Low,1,9.9
S3845,Maria,Johnson,student2845@university.com,Male,24,Engineering,74.19,46.4,46.58,50.52,52.8,66.89,55.13,49.97,F,15.9,Yes,No,Bachelor's,Medium,6,5.1
S3846,Sara,Williams,student2846@university.com,Female,23,Engineering,83.05,71.47,69.09,77.98,47.15,86.71,86.95,71.15,B,25,Yes,Yes,Master's,High,1,7.8
S3847,Maria,Brown,student2847@university.com,Female,24,CS,70.49,67.18,64.88,67.75,59.16,75.51,61.24,66.63,C,29.3,No,Yes,Bachelor's,Medium,6,6.2
S3848,Ahmed,Smith,student2848@university.com,Female,18,Mathematics,71.19,78.83,92.32,87.06,63.04,69.18,100,81.98,A,30.8,Yes,No,PhD,High,3,6.3
S3849,Sara,Brown,student2849@university.com,Female,20,Mathematics,67.73,54.38,55.75,56.21,43.3,65.39,50.99,55.15,D,25.5,No,Yes,Bachelor's,High,7,4.9
S3850,Liam,Williams,student2850@university.com,Male,23,Mathematics,65.32,65.4,61.79,62.91,71.48,73.6,55.75,65.25,C,25.2,No,No,PhD,High,1,8.1
S3851,John,Williams,student2851@university.com,Female,18,Engineering,55.63,67.2,56.07,65.25,47.65,64.37,64.1,61.23,C,23,Yes,No,PhD,High,6,6.1
S3852,John,Smith,student2852@university.com,Male,19,Mathematics,76.93,70.78,40.4,66.83,74.75,83.01,67.5,62.5,C,21.9,No,Yes,PhD,High,7,6.4
S3853,Emma,Brown,student2853@university.com,Female,24,Mathematics,85.48,68.44,73.73,73.23,82.93,86.19,74.07,74.21,B,32.2,No,No,Master's,High,1,8.7
S3854,Sara,Brown,student2854@university.com,Female,22,CS,79.96,92.19,83.4,87.6,78.58,82.2,94.15,86.28,A,35.2,Yes,No,Master's,High,2,8.8
S3855,Ali,Smith,student2855@university.com,Female,23,Business,73.18,43.59,47.44,58.05,62.24,63.25,73.48,51.47,D,19.8,Yes,Yes,High School,Low,5,5.7
S3856,Sara,Brown,student2856@university.com,Female,21,Mathematics,82.35,71.13,88.9,68.06,53.9,79.01,69.7,74.91,B,22.5,Yes,Yes,High School,Low,4,7.5
S3857,Ahmed,Davis,student2857@university.com,Female,18,CS,83.79,89.54,93.94,87.02,84.92,92.15,97.33,90.16,A,38.6,No,Yes,Master's,High,1,8.6
S3858,Ali,Smith,student2858@university.com,Male,18,CS,78.5,70.75,74.33,75.74,59.11,74.96,82.52,72.08,B,30.4,No,Yes,Master's,High,3,6.7
S3859,Omar,Johnson,student2859@university.com,Female,23,Mathematics,65.06,67.94,79.9,72.46,77.41,68.14,57.53,73.4,B,31.2,No,Yes,High School,Low,3,8.2
S3860,Omar,Williams,student2860@university.com,Female,18,Business,88.55,59.32,65.32,60.79,59.21,93.63,65.47,64.83,C,19,No,No,High School,Low,5,6.4
S3861,Liam,Johnson,student2861@university.com,Female,19,Engineering,75.16,46.06,57.76,82.56,48.92,79.5,65.09,60.5,C,28.5,Yes,No,High School,Low,3,6.4
S3862,Omar,Davis,student2862@university.com,Female,18,Business,77.76,58.17,56.7,56.64,45.93,72.38,65.09,57.62,D,20.3,Yes,Yes,Bachelor's,Medium,3,5.4
S3863,John,Davis,student2863@university.com,Male,22,Mathematics,90.12,79.49,67.19,89.93,79.16,81.23,91.39,78.03,B,23.9,No,Yes,PhD,High,3,10
S3864,Sara,Jones,student2864@university.com,Female,22,Business,60.79,66.97,65.39,50.43,57.61,71.68,58.76,62.72,C,20.8,No,No,Master's,High,4,6.2
S3865,Omar,Jones,student2865@university.com,Male,24,CS,62.33,53.79,61.16,49.2,43.38,68.57,40.95,55.52,D,24.1,Yes,No,PhD,High,1,5.6
S3866,Maria,Jones,student2866@university.com,Female,24,CS,62.48,46.81,47.8,58.78,36.01,66.76,63.47,50.42,D,19.4,No,Yes,High School,Low,8,5.2
S3867,Emma,Smith,student2867@university.com,Male,21,Business,86,67.96,60.18,70.03,68.52,86.31,71.43,67.93,C,29,Yes,No,High School,Low,2,7.1
S3868,Maria,Brown,student2868@university.com,Male,19,Engineering,58.27,45.91,52.08,37.11,65.36,59.77,35.62,49.33,F,23,Yes,Yes,High School,Low,5,5.2
S3869,Omar,Davis,student2869@university.com,Male,22,Business,57.19,45.84,50.49,47.84,45.09,56.3,51.72,48.61,F,16.8,Yes,Yes,High School,High,5,5.8
S3870,Liam,Johnson,student2870@university.com,Male,23,Mathematics,83.09,70.68,68.33,82.98,80.6,83.67,75.12,74.73,B,33.6,No,Yes,High School,Low,1,8.4
S3871,Emma,Johnson,student2871@university.com,Male,20,Engineering,94.22,84.02,84.68,73.54,57.91,87.37,68.52,79.85,B,32.2,Yes,No,High School,High,2,7.8
S3872,Ahmed,Johnson,student2872@university.com,Female,20,Business,57.51,50.47,55.12,40.73,68.84,58.05,49.95,52.51,D,18.8,No,Yes,PhD,High,8,4.6
S3873,Maria,Johnson,student2873@university.com,Male,20,Business,92.68,66.95,72.66,80.12,69.69,87.31,77.56,73.61,B,29.9,Yes,No,High School,Low,5,8.3
S3874,Liam,Jones,student2874@university.com,Female,24,Engineering,81.66,69.1,82.13,59.22,69.04,84.25,61.73,72.54,B,26.2,No,Yes,Bachelor's,Medium,3,7.1
S3875,Sara,Johnson,student2875@university.com,Male,23,Business,76.61,92.34,89.28,85.89,68.51,72.78,84.08,85.79,A,39.5,Yes,No,Master's,High,3,9
S3876,Sara,Brown,student2876@university.com,Male,18,Mathematics,69.28,88.3,80.08,88.13,83.06,66.47,88.32,83.09,A,35.4,No,Yes,Master's,High,3,9.5
S3877,Maria,Jones,student2877@university.com,Female,23,CS,60.98,37.98,33.62,56.7,41.42,59.04,58.04,42.87,F,18.2,No,No,PhD,High,8,4.2
S3878,Omar,Johnson,student2878@university.com,Male,18,Mathematics,70.68,84.75,78.66,68.88,75.89,70.78,53.38,77.47,B,32.4,Yes,No,PhD,High,1,8.3
S3879,Liam,Smith,student2879@university.com,Male,20,Business,95.81,85.92,82.76,100,87.7,96.7,90.09,89.04,A,36.8,Yes,Yes,PhD,Medium,4,9.9
S3880,Sara,Williams,student2880@university.com,Male,21,CS,74.92,67.86,73.79,72.38,71.39,74.21,67.34,71.53,B,26.6,Yes,Yes,High School,Medium,2,7.4
S3881,Ahmed,Williams,student2881@university.com,Male,21,Engineering,82.94,67.37,48.06,64.81,78.47,81.36,51.47,63.57,C,22.9,Yes,Yes,High School,Low,3,8.2
S3882,Ali,Williams,student2882@university.com,Female,18,Mathematics,80.23,60.57,58.33,66.82,58.83,80.13,67.03,62.93,C,27.7,Yes,Yes,High School,Low,2,7.4
S3883,Omar,Jones,student2883@university.com,Male,20,Engineering,73.48,71.26,84.48,71.91,90.73,72.13,65.17,77.39,B,34.1,No,Yes,High School,Low,2,8.7
S3884,Liam,Johnson,student2884@university.com,Male,23,CS,77.02,81.49,76.88,55.11,65.73,72.07,49.1,72.31,B,29.5,No,Yes,High School,Low,1,7.7
S3885,Ahmed,Davis,student2885@university.com,Female,21,Business,71.88,53.28,34.88,54.47,46.65,70.34,41.48,49.04,F,12.9,No,Yes,Master's,High,6,4
S3886,Liam,Davis,student2886@university.com,Female,18,CS,72.51,68.77,61.71,65.06,56.15,70.17,61.88,64.79,C,24.4,No,No,Master's,High,4,6.8
S3887,Emma,Davis,student2887@university.com,Male,23,CS,70.23,64.65,79.13,71.65,67.39,70.74,72.53,71.28,B,30,Yes,No,High School,Low,6,6.7
S3888,Ahmed,Jones,student2888@university.com,Male,20,Engineering,85.19,84.22,70.33,70.61,66.73,80.89,70.35,75.25,B,21.3,Yes,Yes,High School,Low,5,8.2
S3889,Omar,Brown,student2889@university.com,Female,19,Mathematics,68.06,80.76,79.41,60.76,88.62,70.57,65.3,76.12,B,28.5,Yes,Yes,High School,Low,4,9.1
S3890,Emma,Smith,student2890@university.com,Male,20,CS,50.6,56,57.5,59.71,50.62,54.92,56.99,56.55,D,25.5,Yes,Yes,Bachelor's,Medium,6,6.6
S3891,Omar,Smith,student2891@university.com,Female,24,Business,69.53,40.47,61.91,63.76,68.87,67.51,70.42,57.1,D,24.8,Yes,Yes,Bachelor's,Medium,9,4.9
S3892,Sara,Williams,student2892@university.com,Male,20,CS,86.08,86.08,85.81,86.78,71.03,91.14,89.02,85.14,A,36.7,No,Yes,Master's,High,2,7.5
S3893,Ali,Williams,student2893@university.com,Female,23,Engineering,87.36,75.28,67.02,74.09,78.1,87.29,71.25,74.05,B,26.4,Yes,No,PhD,High,4,5.6
S3894,Omar,Davis,student2894@university.com,Female,23,Mathematics,72.33,60.42,61.88,57.39,64.76,71.82,56.04,61.83,C,19.9,No,Yes,Master's,High,4,5.9
