Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3612,Sara,Jones,student2612@university.com,Female,19,Mathematics,67.23,82.99,75.18,71.41,55.04,73.85,69.41,74.62,B,24.6,Yes,Yes,High School,Low,3,5.9
S3613,Maria,Jones,student2613@university.com,Male,22,CS,67.5,77.02,82.03,86.28,78.15,86.65,92.49,81.45,A,21.5,No,No,High School,Low,9,8.7
S3614,Emma,Davis,student2614@university.com,Male,21,CS,77.15,50.77,59.75,80.77,66.15,92.28,84.94,65.15,C,23.8,No,No,Master's,High,3,6.8
S3615,Maria,Smith,student2615@university.com,Female,24,CS,69.18,92.73,82.58,80.16,80.19,84.17,90.76,85.06,A,25.3,Yes,Yes,High School,Low,9,6.5
S3616,Emma,Williams,student2616@university.com,Male,23,Engineering,50.07,84.67,82.08,75.2,88.04,82.31,70.16,82.1,A,20.7,No,No,Bachelor's,Medium,2,7.8
S3617,Omar,Davis,student2617@university.com,Male,24,Business,86.59,86.98,78.9,72.45,79.89,69.16,72.2,79.16,B,23.0,Yes,Yes,Master's,High,7,6.1
S3618,John,Johnson,student2618@university.com,Female,24,Mathematics,87.59,63.38,51.35,61.93,76.17,57.75,59.65,60.2,C,23.7,Yes,Yes,High School,Low,2,6.5
S3619,Omar,Williams,student2619@university.com,Female,23,Engineering,87.35,71.62,71.42,70.55,77.63,95.99,70.79,74.38,B,26.1,Yes,Yes,High School,Low,5,6.8
S3620,Omar,Jones,student2620@university.com,Female,22,CS,67.25,69.35,67.44,80.9,66.87,79.0,73.3,71.8,B,14.3,Yes,Yes,High School,Low,2,8.9
S3621,John,Davis,student2621@university.com,Male,23,Mathematics,76.11,72.17,66.13,68.95,67.87,88.22,68.8,70.89,B,24.0,No,No,High School,Low,8,8.0
S3622,Maria,Brown,student2622@university.com,Female,19,CS,68.0,66.49,68.13,92.65,58.54,87.48,99.31,73.52,B,22.2,No,No,PhD,High,2,4.2
S3623,Liam,Johnson,student2623@university.com,Male,24,CS,50.8,94.07,77.53,73.84,93.73,85.5,76.7,84.17,A,28.9,No,No,High School,Low,9,7.9
S3624,Maria,Davis,student2624@university.com,Male,22,CS,78.12,78.06,77.7,52.84,71.98,73.65,45.67,71.86,B,25.6,No,No,High School,Low,2,6.5
S3625,Emma,Smith,student2625@university.com,Female,24,Mathematics,56.19,43.13,49.6,87.95,76.57,78.91,88.03,60.96,C,20.3,Yes,Yes,Bachelor's,Medium,4,5.2
S3626,Sara,Johnson,student2626@university.com,Male,23,Business,54.0,70.7,75.63,72.16,68.23,76.11,78.32,72.76,B,25.9,Yes,Yes,Bachelor's,Medium,7,8.3
S3627,Emma,Davis,student2627@university.com,Female,22,CS,87.77,82.08,71.04,75.98,60.2,73.39,81.28,74.49,B,25.7,Yes,Yes,PhD,High,9,5.4
S3628,Sara,Smith,student2628@university.com,Female,22,Business,50.48,75.74,88.43,71.44,59.47,98.1,71.52,79.3,B,22.1,No,No,Bachelor's,Medium,3,5.6
S3629,Omar,Johnson,student2629@university.com,Male,18,Mathematics,97.95,88.27,96.15,75.79,48.61,82.43,81.34,83.59,A,22.9,No,No,High School,Low,2,4.3
S3630,John,Smith,student2630@university.com,Male,18,Mathematics,75.76,77.33,72.22,75.1,88.19,76.08,85.78,76.31,B,26.3,Yes,Yes,High School,Low,6,8.9
S3631,Omar,Smith,student2631@university.com,Female,18,CS,99.15,72.61,81.85,72.48,72.78,85.51,68.18,76.66,B,23.0,No,No,High School,Low,1,8.0
S3632,Ali,Johnson,student2632@university.com,Female,23,Business,52.9,39.01,51.35,61.06,79.25,62.87,55.52,53.53,D,21.9,No,Yes,PhD,High,5,4.7
S3633,Maria,Johnson,student2633@university.com,Female,21,Business,79.18,85.63,80.87,58.03,71.16,87.08,52.92,77.38,B,22.1,Yes,Yes,High School,Low,8,6.4
S3634,Sara,Smith,student2634@university.com,Female,19,CS,67.47,85.22,79.53,75.14,73.83,73.96,75.01,79.23,B,27.7,No,No,High School,Low,3,5.7
S3635,Emma,Jones,student2635@university.com,Female,23,Engineering,92.17,70.04,67.84,68.55,82.62,86.49,70.2,71.98,B,27.4,Yes,Yes,High School,High,5,4.2
S3636,John,Johnson,student2636@university.com,Female,24,Engineering,68.06,68.87,87.05,97.46,65.05,79.39,100.0,80.71,A,23.4,No,No,Bachelor's,Medium,9,8.6
S3637,Sara,Davis,student2637@university.com,Male,18,Mathematics,63.02,67.06,76.81,78.34,63.22,75.66,87.13,72.72,B,25.5,Yes,Yes,High School,Low,1,8.2
S3638,Emma,Williams,student2638@university.com,Male,22,Mathematics,92.88,55.96,58.55,77.42,58.44,70.52,77.82,62.73,C,19.6,No,No,High School,Low,9,8.9
S3639,Maria,Brown,student2639@university.com,Male,23,Engineering,68.73,78.61,77.19,78.71,50.92,86.27,71.11,76.2,B,24.0,No,No,Master's,Low,1,5.2
S3640,Omar,Smith,student2640@university.com,Male,22,Engineering,50.84,95.0,96.08,93.49,52.97,79.76,85.33,89.29,A,28.3,Yes,Yes,High School,Low,4,7.5
S3641,Maria,Smith,student2641@university.com,Female,24,Engineering,69.51,48.42,58.56,71.88,79.1,85.71,52.38,62.95,C,23.0,Yes,Yes,High School,Low,1,4.6
S3642,Ahmed,Brown,student2642@university.com,Male,22,CS,82.73,62.13,58.96,69.63,63.58,69.09,73.18,63.52,C,21.1,No,No,Master's,High,8,6.2
S3643,Ali,Jones,student2643@university.com,Male,22,CS,62.72,55.92,61.52,84.35,60.31,84.82,84.74,66.62,C,21.4,No,No,PhD,High,7,8.2
S3644,Ahmed,Brown,student2644@university.com,Female,20,CS,71.6,93.08,86.15,77.51,66.07,97.76,70.94,85.65,A,17.7,Yes,No,PhD,High,3,4.0
S3645,John,Johnson,student2645@university.com,Male,21,CS,52.84,71.12,72.81,77.78,68.39,83.89,87.68,73.96,B,18.7,No,No,High School,Low,5,6.4
S3646,Sara,Brown,student2646@university.com,Female,19,CS,79.4,40.13,46.82,62.42,66.29,80.8,65.82,53.28,D,20.8,No,No,Bachelor's,Medium,2,6.2
S3647,John,Smith,student2647@university.com,Female,19,CS,87.81,70.65,77.63,88.06,66.08,94.07,96.98,78.11,B,18.9,Yes,Yes,PhD,High,10,7.5
S3648,Omar,Brown,student2648@university.com,Female,18,Mathematics,70.67,64.21,64.76,91.31,86.35,82.8,95.71,73.87,B,21.4,Yes,Yes,PhD,High,5,5.2
S3649,Emma,Williams,student2649@university.com,Female,20,Business,71.01,89.61,87.4,65.38,70.03,68.78,59.07,80.06,A,25.1,No,No,High School,Low,5,4.9
S3650,Maria,Davis,student2650@university.com,Female,23,Mathematics,54.41,65.1,55.81,84.72,65.34,92.49,84.67,69.0,C,18.8,Yes,Yes,High School,Low,9,7.3
S3651,Ahmed,Johnson,student2651@university.com,Male,23,Business,60.1,63.9,68.06,62.52,51.11,76.42,62.13,64.84,C,30.1,Yes,Yes,PhD,High,5,7.2
S3652,Liam,Brown,student2652@university.com,Male,19,Mathematics,57.73,91.09,83.2,85.61,74.89,81.69,82.07,85.07,A,26.3,Yes,Yes,Bachelor's,Medium,2,7.8
S3653,Ahmed,Smith,student2653@university.com,Male,21,Mathematics,74.08,42.14,39.61,97.12,82.15,85.9,91.54,60.75,C,26.6,No,No,High School,Low,3,5.2
S3654,Omar,Davis,student2654@university.com,Female,22,CS,76.46,72.79,80.01,76.07,95.81,77.34,75.92,78.37,B,21.9,No,No,Bachelor's,Medium,6,4.1
S3655,Ahmed,Johnson,student2655@university.com,Male,24,CS,97.45,69.21,70.12,73.9,72.17,75.72,68.69,71.37,B,24.6,No,No,High School,Low,1,8.4
S3656,Omar,Smith,student2656@university.com,Male,18,Business,53.66,100.0,82.54,75.96,91.92,87.23,73.62,87.87,A,18.3,Yes,Yes,Bachelor's,Medium,6,5.0
S3657,Liam,Jones,student2657@university.com,Male,21,Business,79.99,75.04,70.33,83.14,78.48,74.52,75.09,75.54,B,26.7,Yes,Yes,High School,Low,5,6.1
S3658,John,Williams,student2658@university.com,Male,19,CS,76.32,70.53,71.45,86.02,69.28,78.19,87.29,74.54,B,21.6,Yes,Yes,Master's,High,2,6.3
S3659,Maria,Jones,student2659@university.com,Female,20,Mathematics,75.81,77.95,77.57,89.0,64.28,91.49,98.03,80.03,A,22.8,No,No,Bachelor's,Medium,2,4.9
S3660,Sara,Williams,student2660@university.com,Male,18,Business,93.66,83.5,78.8,66.0,67.58,78.26,64.24,76.47,B,19.0,Yes,Yes,PhD,Low,2,6.6
S3661,Emma,Brown,student2661@university.com,Female,19,Engineering,60.28,79.7,58.57,75.22,59.5,84.95,82.59,70.97,B,20.2,Yes,Yes,Bachelor's,Medium,3,8.6
S3662,Sara,Johnson,student2662@university.com,Female,23,Engineering,52.04,95.45,88.05,64.12,53.5,85.78,56.59,81.8,A,25.1,Yes,Yes,Bachelor's,Medium,10,5.4
S3663,John,Brown,student2663@university.com,Male,18,Engineering,83.61,48.67,60.36,91.37,65.66,80.08,90.9,65.56,C,19.0,No,No,Bachelor's,Medium,2,6.6
S3664,Emma,Williams,student2664@university.com,Female,19,Business,67.26,77.13,85.12,71.44,81.23,67.67,74.49,77.85,B,26.1,Yes,Yes,PhD,High,3,5.5
S3665,Ahmed,Williams,student2665@university.com,Female,23,CS,50.88,64.75,63.16,78.22,66.96,89.97,81.79,69.71,C,9.6,No,No,Bachelor's,Medium,9,8.9
S3666,Liam,Williams,student2666@university.com,Female,24,CS,62.57,33.19,52.85,100.0,68.06,71.0,93.6,59.72,D,25.5,No,No,Master's,High,3,5.1
S3667,Liam,Davis,student2667@university.com,Female,23,CS,65.47,49.88,45.2,81.37,85.62,55.87,82.29,58.95,D,19.2,Yes,Yes,PhD,High,7,4.5
S3668,Ali,Smith,student2668@university.com,Female,22,Business,80.84,71.61,67.43,86.04,73.22,74.74,83.45,73.72,B,25.8,No,No,Master's,High,3,4.7
S3669,John,Johnson,student2669@university.com,Female,20,Business,58.63,81.36,85.44,73.07,70.64,82.24,77.86,79.94,B,25.3,No,No,Master's,High,6,5.8
S3670,John,Brown,student2670@university.com,Female,22,Engineering,70.65,57.83,65.67,62.35,64.58,92.41,56.12,65.22,C,22.9,No,No,Master's,High,9,6.8
S3671,Maria,Brown,student2671@university.com,Male,19,Business,74.12,52.87,57.24,73.83,74.28,81.97,63.56,63.42,C,23.0,No,No,PhD,High,6,7.3
S3672,Sara,Jones,student2672@university.com,Male,24,Engineering,72.96,63.26,58.89,67.64,86.36,75.5,63.15,66.36,C,21.9,No,No,High School,Low,4,6.8
S3673,John,Williams,student2673@university.com,Female,21,Engineering,98.7,62.06,57.92,76.98,71.31,65.41,87.22,65.06,C,19.2,No,No,PhD,High,5,8.5
S3674,John,Williams,student2674@university.com,Female,24,CS,52.28,63.16,61.17,76.51,77.22,89.76,63.74,69.3,C,19.0,No,No,Bachelor's,Medium,8,5.8
S3675,Ahmed,Williams,student2675@university.com,Male,24,Business,97.55,94.74,84.32,65.41,69.06,94.92,56.45,83.2,A,16.8,Yes,Yes,Master's,High,8,7.6
S3676,Ahmed,Brown,student2676@university.com,Male,24,CS,79.1,75.25,75.98,65.47,74.73,77.15,58.92,73.65,B,23.9,No,No,Bachelor's,Medium,7,5.3
S3677,Emma,Jones,student2677@university.com,Male,22,CS,89.79,74.24,73.84,67.5,88.14,70.8,82.91,73.82,B,17.3,Yes,Yes,Master's,High,5,7.4
S3678,Omar,Smith,student2678@university.com,Male,21,Business,71.52,61.4,57.15,74.52,81.61,73.1,72.69,65.94,C,22.3,No,No,Master's,Low,9,8.6
S3679,Omar,Davis,student2679@university.com,Female,23,Business,72.69,69.31,68.32,76.18,81.36,78.57,66.87,72.52,B,21.9,No,No,Bachelor's,Medium,1,8.9
S3680,Ali,Johnson,student2680@university.com,Female,19,Mathematics,93.97,59.64,46.82,99.12,70.17,80.46,100.0,66.82,C,24.2,Yes,Yes,High School,Low,4,7.6
S3681,Omar,Smith,student2681@university.com,Male,20,Engineering,94.8,37.4,46.96,62.86,75.61,87.39,66.96,54.18,D,22.9,Yes,Yes,Master's,High,10,8.7
S3682,Maria,Brown,student2682@university.com,Male,21,Mathematics,61.93,54.46,62.87,81.46,71.69,75.68,75.59,66.23,C,20.3,No,Yes,High School,Low,7,7.4
S3683,Ali,Davis,student2683@university.com,Male,19,Engineering,59.96,63.22,60.11,73.83,68.82,84.7,78.69,67.12,C,24.9,Yes,Yes,PhD,High,5,8.8
S3684,Emma,Davis,student2684@university.com,Male,21,Engineering,74.81,48.69,49.23,65.11,63.07,79.54,67.01,56.66,D,23.5,No,No,Master's,Low,4,8.5
S3685,Ahmed,Davis,student2685@university.com,Female,22,Engineering,95.01,61.84,66.02,74.21,78.74,85.55,65.97,69.63,C,23.9,No,Yes,Master's,High,5,4.5
S3686,Omar,Williams,student2686@university.com,Male,19,CS,66.12,80.59,80.11,44.65,72.05,94.97,54.57,73.84,B,24.0,No,No,PhD,High,1,6.4
S3687,Sara,Johnson,student2687@university.com,Male,22,CS,82.6,87.63,89.74,75.9,69.66,82.78,87.93,83.64,A,16.0,Yes,Yes,Bachelor's,Medium,4,5.7
S3688,Ahmed,Brown,student2688@university.com,Male,18,Business,85.41,90.27,82.56,81.43,62.3,75.81,71.03,81.95,A,26.8,No,No,Bachelor's,Medium,1,4.1
S3689,Liam,Brown,student2689@university.com,Female,19,Engineering,88.93,79.07,74.29,91.03,78.93,89.17,92.52,81.02,A,24.1,No,No,High School,Low,2,6.3
S3690,Maria,Davis,student2690@university.com,Female,21,Engineering,78.2,85.07,81.73,73.31,65.35,86.44,75.93,79.88,B,19.8,Yes,Yes,PhD,High,9,4.7
S3691,Ahmed,Brown,student2691@university.com,Female,18,Engineering,70.12,67.15,62.32,85.49,79.73,85.22,83.5,72.43,B,21.2,No,No,Master's,High,5,4.2
S3692,Maria,Johnson,student2692@university.com,Male,22,CS,98.35,84.7,81.31,45.34,89.94,87.0,44.83,76.56,B,21.6,No,Yes,High School,Low,9,6.2
S3693,Maria,Johnson,student2693@university.com,Male,22,Business,80.57,95.4,85.02,52.6,72.71,75.11,61.22,79.43,B,24.3,Yes,Yes,Bachelor's,Medium,9,5.2
S3694,Maria,Jones,student2694@university.com,Male,21,CS,86.43,61.21,66.47,73.66,71.73,76.58,72.35,67.87,C,15.2,Yes,Yes,Master's,High,10,8.7
S3695,Emma,Jones,student2695@university.com,Female,18,Mathematics,67.25,60.57,57.84,82.27,59.0,73.69,91.21,65.25,C,27.3,No,No,Bachelor's,Medium,5,8.1
S3696,Maria,Smith,student2696@university.com,Female,24,Mathematics,83.5,75.87,77.21,60.98,59.8,79.11,63.69,72.01,B,25.1,Yes,Yes,High School,Low,3,8.8
S3697,Maria,Johnson,student2697@university.com,Male,23,Mathematics,62.89,78.71,86.71,84.86,62.21,75.72,93.68,80.39,A,17.2,No,No,Bachelor's,Medium,4,8.4
S3698,Liam,Johnson,student2698@university.com,Male,20,Business,62.25,75.75,78.17,77.67,72.95,85.43,72.44,77.55,B,23.0,Yes,Yes,Bachelor's,Medium,5,7.6
S3699,Sara,Johnson,student2699@university.com,Female,21,Mathematics,85.74,66.01,68.86,91.46,80.48,80.8,92.77,74.88,B,29.8,Yes,Yes,PhD,High,6,7.0
S3700,Ali,Jones,student2700@university.com,Male,22,Business,76.07,59.33,54.28,88.39,67.62,71.7,91.14,65.69,C,24.6,No,No,High School,Low,6,4.3
S3701,John,Davis,student2701@university.com,Male,19,CS,84.16,60.56,71.78,83.44,73.07,77.06,96.71,71.4,B,27.4,No,No,Master's,High,8,5.3
S3702,Liam,Davis,student2702@university.com,Male,18,CS,63.47,35.13,49.8,73.63,80.01,87.79,66.88,56.99,D,30.2,Yes,Yes,Bachelor's,Medium,8,7.6
S3703,Ali,Brown,student2703@university.com,Female,23,Business,79.94,97.18,91.81,78.61,64.39,57.47,89.97,84.6,A,24.4,No,Yes,Bachelor's,Medium,8,6.0
S3704,Maria,Davis,student2704@university.com,Male,20,CS,72.2,78.99,75.89,91.76,86.22,82.02,90.0,81.64,A,16.5,No,No,High School,Low,3,5.6
S3705,Sara,Williams,student2705@university.com,Male,19,CS,79.85,73.57,68.97,94.27,75.76,75.79,100.0,76.77,B,24.8,Yes,Yes,High School,Low,4,4.5
S3706,Ahmed,Jones,student2706@university.com,Male,18,Business,64.54,43.08,60.2,96.16,69.11,81.85,99.32,65.31,C,22.7,Yes,Yes,High School,Low,4,4.4
S3707,Sara,Johnson,student2707@university.com,Male,23,Mathematics,85.77,63.57,70.56,54.01,70.6,80.23,57.02,66.12,C,21.1,No,No,Master's,High,7,5.0
S3708,Liam,Davis,student2708@university.com,Female,21,Business,90.3,98.57,89.31,44.01,81.87,69.11,40.6,80.26,A,19.7,Yes,No,PhD,High,5,8.2
S3709,Maria,Jones,student2709@university.com,Female,23,Engineering,63.0,80.29,85.83,63.37,83.05,80.53,65.31,78.87,B,26.6,Yes,Yes,Master's,High,4,7.3
S3710,Sara,Davis,student2710@university.com,Female,21,CS,65.03,48.72,62.01,81.07,58.22,75.89,90.29,62.84,C,21.3,No,No,High School,Low,10,5.7
S3711,Omar,Smith,student2711@university.com,Male,24,Business,83.06,58.66,61.8,96.72,59.14,95.68,100.0,70.96,B,27.5,No,No,Bachelor's,Medium,5,4.3
S3712,Sara,Johnson,student2712@university.com,Female,18,CS,84.78,87.71,83.1,58.91,69.71,67.06,60.43,76.7,B,22.7,No,No,PhD,High,1,4.9
S3713,Maria,Smith,student2713@university.com,Male,23,Mathematics,85.2,56.95,54.6,72.58,89.1,73.8,69.09,64.27,C,18.7,No,No,PhD,High,4,6.2
S3714,Emma,Johnson,student2714@university.com,Female,20,CS,84.13,72.11,76.93,70.08,56.43,73.94,77.26,71.77,B,24.8,Yes,No,High School,High,7,4.8
S3715,Omar,Jones,student2715@university.com,Male,23,Business,69.64,64.38,63.94,85.39,70.55,78.64,82.85,70.49,B,16.0,No,No,High School,Low,3,7.8
S3716,Sara,Brown,student2716@university.com,Female,18,Mathematics,69.74,70.66,68.72,82.49,78.48,83.9,85.97,74.55,B,25.5,Yes,Yes,Master's,High,7,7.9
S3717,John,Davis,student2717@university.com,Female,19,Mathematics,62.74,75.46,75.3,62.75,90.41,84.61,54.49,75.28,B,25.0,No,No,High School,Low,5,4.7
S3718,John,Davis,student2718@university.com,Female,19,Mathematics,57.84,64.99,62.08,86.14,74.91,88.26,85.15,71.67,B,19.2,Yes,Yes,High School,Low,1,7.6
S3719,Sara,Williams,student2719@university.com,Male,23,Engineering,84.63,98.35,100.0,75.17,85.89,61.33,81.25,89.26,A,21.2,Yes,No,High School,Low,4,6.6
S3720,Emma,Smith,student2720@university.com,Male,23,Business,54.66,56.77,66.22,68.62,79.23,93.79,58.97,67.92,C,31.4,No,No,Master's,High,10,8.8
S3721,Ahmed,Davis,student2721@university.com,Male,21,Business,96.89,61.37,64.56,69.19,78.68,80.76,76.21,67.56,C,21.6,Yes,Yes,High School,Low,3,7.9
S3722,Maria,Jones,student2722@university.com,Female,18,Mathematics,91.33,40.24,42.08,47.25,59.88,78.5,46.43,47.98,F,19.8,Yes,Yes,Master's,High,4,6.9
S3723,John,Brown,student2723@university.com,Male,21,CS,92.88,75.28,70.44,89.8,47.12,78.46,90.81,74.23,B,27.3,No,No,High School,Low,6,7.0
S3724,Ahmed,Jones,student2724@university.com,Male,20,Mathematics,95.33,77.73,72.14,85.04,56.57,68.58,88.07,74.48,B,29.8,No,No,Bachelor's,Medium,10,4.9
S3725,Sara,Smith,student2725@university.com,Male,24,Engineering,70.43,72.5,65.62,69.68,74.62,85.02,62.66,71.34,B,23.9,No,No,High School,Low,4,8.5
S3726,Liam,Williams,student2726@university.com,Male,19,Mathematics,92.34,42.65,51.06,55.26,75.25,69.73,51.24,53.66,D,25.3,Yes,Yes,High School,High,7,6.8
S3727,Ahmed,Davis,student2727@university.com,Male,22,Business,57.9,67.05,64.79,95.16,60.92,71.8,91.11,71.86,B,26.8,Yes,Yes,PhD,High,8,6.9
S3728,Omar,Jones,student2728@university.com,Male,22,Mathematics,51.08,79.94,74.75,81.19,86.4,84.45,80.87,79.73,B,20.5,Yes,Yes,Master's,High,3,6.9
S3729,Ali,Johnson,student2729@university.com,Female,18,CS,89.24,80.73,74.7,72.32,70.56,88.43,78.4,76.99,B,21.2,Yes,Yes,High School,Low,3,5.4
S3730,John,Brown,student2730@university.com,Female,18,Business,53.74,53.7,63.98,94.35,67.21,78.65,100.0,68.76,C,26.7,Yes,Yes,Master's,High,2,8.1
S3731,Sara,Jones,student2731@university.com,Male,22,CS,99.43,78.16,72.98,100.0,71.49,69.17,100.0,79.41,B,28.3,Yes,Yes,High School,Low,6,8.3
S3732,Liam,Brown,student2732@university.com,Female,18,Mathematics,83.74,76.11,83.5,85.36,58.39,77.99,76.07,78.59,B,21.9,No,No,Master's,High,6,5.4
S3733,Maria,Davis,student2733@university.com,Female,19,Business,87.67,43.0,47.67,98.95,77.06,69.01,100.0,61.6,C,19.3,No,No,Master's,High,1,6.2
S3734,Liam,Johnson,student2734@university.com,Male,20,Engineering,62.29,59.09,54.8,74.33,78.51,81.6,87.47,65.04,C,30.2,Yes,Yes,PhD,Medium,9,4.9
S3735,Emma,Williams,student2735@university.com,Male,20,Business,83.69,92.09,91.49,98.76,69.41,68.52,100.0,88.62,A,20.8,No,No,High School,Low,2,5.2
S3736,Omar,Williams,student2736@university.com,Female,21,CS,52.16,54.08,63.59,65.98,83.98,68.66,57.08,63.76,C,21.9,No,No,Master's,High,4,5.7
S3737,Sara,Johnson,student2737@university.com,Male,19,Business,91.89,86.55,79.09,49.48,51.72,83.26,29.49,73.09,B,15.8,No,No,Master's,High,9,8.5
S3738,Maria,Brown,student2738@university.com,Female,24,Engineering,58.48,61.19,64.33,70.11,60.89,83.73,69.29,66.14,C,29.2,Yes,Yes,PhD,High,7,7.1
S3739,Emma,Davis,student2739@university.com,Female,18,Engineering,84.87,81.79,82.34,58.01,59.8,75.0,53.99,74.32,B,25.2,Yes,Yes,Master's,High,3,6.9
S3740,Emma,Jones,student2740@university.com,Female,18,Engineering,61.22,87.74,85.77,69.91,73.05,78.97,70.08,81.24,A,22.2,Yes,Yes,Master's,High,10,8.7
S3741,Sara,Johnson,student2741@university.com,Male,24,Engineering,53.42,68.81,67.3,72.13,58.39,81.69,67.64,69.27,C,23.9,No,No,Bachelor's,Medium,2,8.0
S3742,Omar,Smith,student2742@university.com,Female,21,CS,74.07,91.27,93.31,71.03,59.21,80.39,76.97,83.54,A,21.7,No,No,Bachelor's,Medium,9,4.1
S3743,Ahmed,Brown,student2743@university.com,Male,21,Business,58.46,72.47,71.47,73.82,61.84,84.1,81.0,72.54,B,25.5,Yes,Yes,Bachelor's,Medium,2,4.6
S3744,Ahmed,Williams,student2744@university.com,Male,18,Mathematics,86.47,55.52,55.78,74.96,69.98,77.95,81.49,63.18,C,15.0,No,No,PhD,High,4,5.2
S3745,Emma,Johnson,student2745@university.com,Male,18,Engineering,61.88,63.83,55.47,78.84,69.23,80.71,86.67,66.55,C,20.4,Yes,Yes,Master's,High,2,5.5
S3746,Ahmed,Williams,student2746@university.com,Male,24,Mathematics,67.12,71.15,61.39,91.62,55.38,78.4,96.74,71.46,B,23.5,Yes,Yes,PhD,High,7,8.2
S3747,Ali,Brown,student2747@university.com,Male,19,Mathematics,78.37,69.22,71.67,70.28,82.99,76.99,56.31,72.32,B,19.4,No,No,PhD,High,6,7.8
S3748,Emma,Williams,student2748@university.com,Female,24,Business,64.25,76.97,76.11,82.42,73.14,79.42,85.25,77.66,B,23.2,No,No,High School,Low,8,4.7
S3749,Emma,Johnson,student2749@university.com,Male,21,Mathematics,68.9,84.89,88.24,79.12,69.23,77.95,83.44,82.48,A,25.4,No,No,High School,Low,3,6.7
S3750,Maria,Brown,student2750@university.com,Male,24,Mathematics,90.78,76.38,82.89,90.98,67.17,89.32,86.21,81.63,A,29.1,Yes,Yes,High School,Low,7,4.5
S3751,Ahmed,Smith,student2751@university.com,Male,24,CS,58.96,51.56,54.78,87.66,73.27,74.64,86.2,64.22,C,27.4,No,No,High School,Low,8,4.9
S3752,Omar,Johnson,student2752@university.com,Male,24,Mathematics,54.11,77.39,82.6,73.68,50.59,84.36,75.27,76.23,B,20.3,No,No,High School,Low,1,5.2
S3753,Emma,Jones,student2753@university.com,Male,19,Business,66.42,78.7,74.59,66.24,71.83,77.19,67.27,74.14,B,24.6,No,No,Master's,High,8,8.5
S3754,Liam,Davis,student2754@university.com,Female,23,Mathematics,71.22,92.7,88.26,65.03,79.34,63.97,52.63,81.62,A,22.5,No,No,PhD,High,1,5.8
S3755,Omar,Johnson,student2755@university.com,Male,18,Business,77.13,74.47,73.51,87.52,98.39,80.77,89.05,79.81,B,21.7,Yes,Yes,High School,Low,6,8.6
S3756,Ali,Brown,student2756@university.com,Male,22,Engineering,68.62,40.02,56.49,61.57,73.37,73.85,64.36,55.99,D,24.2,No,No,High School,Low,2,7.8
S3757,Maria,Davis,student2757@university.com,Female,24,Mathematics,89.5,63.89,58.44,60.82,75.01,90.49,59.27,65.41,C,20.8,Yes,Yes,Master's,High,9,7.7
S3758,Sara,Johnson,student2758@university.com,Male,22,Mathematics,51.97,63.03,65.78,81.25,49.62,82.98,86.85,68.15,C,8.9,Yes,Yes,PhD,High,10,8.0
S3759,Omar,Smith,student2759@university.com,Female,23,Mathematics,71.59,100.0,90.82,78.23,72.58,88.04,73.64,88.95,A,24.7,No,No,High School,Low,10,4.5
S3760,Emma,Smith,student2760@university.com,Female,18,Engineering,69.11,70.94,69.96,64.44,81.26,88.01,54.4,72.08,B,25.1,No,No,High School,Low,10,8.1
S3761,Ali,Jones,student2761@university.com,Female,21,CS,82.38,90.12,85.05,73.15,76.27,89.59,64.95,83.77,A,19.6,Yes,No,High School,High,3,5.3
S3762,John,Williams,student2762@university.com,Female,22,Mathematics,98.31,88.28,86.06,64.41,72.33,85.01,75.84,80.92,A,26.4,Yes,Yes,Bachelor's,Medium,4,8.9
S3763,Ali,Davis,student2763@university.com,Male,21,Business,75.52,66.19,76.03,89.51,60.5,80.11,79.33,74.63,B,18.8,No,No,High School,Low,10,8.2
S3764,Ali,Brown,student2764@university.com,Male,22,CS,99.34,28.72,49.39,85.77,76.06,86.09,80.06,56.8,D,24.5,No,No,PhD,High,5,9.0
S3765,Maria,Brown,student2765@university.com,Female,21,CS,65.11,75.05,78.98,80.36,80.83,72.9,68.41,77.65,B,24.7,Yes,Yes,Bachelor's,Medium,3,8.7
S3766,Sara,Williams,student2766@university.com,Female,24,CS,51.54,97.94,87.48,76.84,77.08,68.61,85.99,85.56,A,21.8,No,No,Bachelor's,Medium,7,5.8
S3767,John,Smith,student2767@university.com,Male,22,Mathematics,58.28,68.93,69.1,77.59,89.34,83.31,75.32,74.19,B,24.9,Yes,Yes,High School,Low,2,8.7
S3768,Ahmed,Smith,student2768@university.com,Female,21,Engineering,69.76,85.61,85.05,82.46,79.03,86.68,88.69,84.26,A,22.0,No,No,High School,Low,7,5.7
S3769,Ahmed,Johnson,student2769@university.com,Female,23,Engineering,65.82,52.87,54.85,79.72,64.16,91.46,72.22,63.82,C,22.9,No,No,Bachelor's,Medium,5,7.3
S3770,Omar,Jones,student2770@university.com,Female,19,Mathematics,54.85,73.74,72.33,79.59,75.23,79.44,72.82,75.21,B,23.1,Yes,Yes,High School,Low,9,8.1
S3771,Ali,Davis,student2771@university.com,Male,21,Business,71.63,59.84,62.45,84.23,78.74,88.62,81.16,70.27,B,22.7,Yes,Yes,PhD,High,2,5.9
